,wikiID,releaseDate,charactName,name_movie,role_summary_percent,role_importance,comp_active,comp_pasive,comp_attribut
43553,2888880,2002-04-26,Cal Cooper,Life or Something Like It,2.38,0.06,0.0,0.0,0.0
43554,2888880,2002-04-26,Pat Kerrigan,Life or Something Like It,0.0,0.0,0.0,0.0,0.0
43555,2888880,2002-04-26,Deborah Connors,Life or Something Like It,2.38,0.06,0.0,0.0,0.0
43556,2888880,2002-04-26,Gwen,Life or Something Like It,0.0,0.0,0.0,0.0,0.0
43557,2888880,2002-04-26,Dennis,Life or Something Like It,0.0,0.0,0.0,0.0,0.0
43558,2888880,2002-04-26,Tommy,Life or Something Like It,7.14,0.19,0.0,0.0,0.0
43559,21851051,2008-04-27,Mr. Barnes,The Secrets of Jonathan Sperry,15.38,0.46,0.0,0.0,0.0
43560,21851051,2008-04-27,Jonathan Sperry,The Secrets of Jonathan Sperry,5.13,0.15,-0.1779,0.0,0.34
43561,21851051,2008-04-27,Dustin,The Secrets of Jonathan Sperry,33.33,1.0,0.6486,0.0,0.0
43562,1882500,1984-12-21,Mandy,The Flamingo Kid,0.0,0.0,0.0,0.0,0.0
43563,1882500,1984-12-21,Jeffrey Willis,The Flamingo Kid,53.85,1.0,0.6808,0.0,0.2023
43564,1882500,1984-12-21,,The Flamingo Kid,,,,,
43565,1882500,1984-12-21,,The Flamingo Kid,,,,,
43566,1882500,1984-12-21,Phyllis Brody,The Flamingo Kid,34.62,0.64,0.765,0.4767,0.4767
43567,1882500,1984-12-21,,The Flamingo Kid,,,,,
43568,1882500,1984-12-21,,The Flamingo Kid,,,,,
43569,1882500,1984-12-21,,The Flamingo Kid,,,,,
43570,1882500,1984-12-21,,The Flamingo Kid,,,,,
43571,1882500,1984-12-21,,The Flamingo Kid,,,,,
43572,1882500,1984-12-21,Ted from Pinky's,The Flamingo Kid,0.0,0.0,0.0,0.0,0.0
43573,676038,1993-09-05,,Short Cuts,,,,,
43574,676038,1993-09-05,,Short Cuts,,,,,
43575,676038,1993-09-05,,Short Cuts,,,,,
43576,676038,1993-09-05,,Short Cuts,,,,,
43577,676038,1993-09-05,Gene Shepard,Short Cuts,3.33,0.33,0.0,0.0,0.0
43578,676038,1993-09-05,,Short Cuts,,,,,
43579,676038,1993-09-05,,Short Cuts,,,,,
43580,676038,1993-09-05,Honey Bush,Short Cuts,0.0,0.0,0.0,0.0,0.0
43581,676038,1993-09-05,Doreen Piggot,Short Cuts,6.67,0.67,0.0,0.0,0.0
43582,676038,1993-09-05,Claire Kane,Short Cuts,6.67,0.67,0.0,-0.5423,0.0
43583,676038,1993-09-05,,Short Cuts,,,,,
43584,676038,1993-09-05,Sherri Shepard,Short Cuts,6.67,0.67,0.0,0.0,0.0
43585,676038,1993-09-05,Bill Bush,Short Cuts,3.33,0.33,0.0,0.0,0.0
43586,676038,1993-09-05,,Short Cuts,,,,,
43587,676038,1993-09-05,Lois Kaiser,Short Cuts,6.67,0.67,0.0,0.0,0.0
43588,676038,1993-09-05,,Short Cuts,,,,,
43589,676038,1993-09-05,,Short Cuts,,,,,
43590,676038,1993-09-05,,Short Cuts,,,,,
43591,676038,1993-09-05,,Short Cuts,,,,,
43592,676038,1993-09-05,Duke Finnerly,Short Cuts,0.0,0.0,0.0,0.0,0.0
43593,676038,1993-09-05,,Short Cuts,,,,,
43594,676038,1993-09-05,,Short Cuts,,,,,
43595,2699610,1998-08-21,,Dead Man on Campus,,,,,
43596,2699610,1998-08-21,,Dead Man on Campus,,,,,
43597,2699610,1998-08-21,Kelly,Dead Man on Campus,0.0,0.0,0.0,0.0,0.0
43598,2699610,1998-08-21,Lucy,Dead Man on Campus,0.0,0.0,0.0,0.0,0.0
43599,2699610,1998-08-21,Rachel,Dead Man on Campus,0.0,0.0,-0.3182,0.0,-0.6908
43600,2699610,1998-08-21,Kyle,Dead Man on Campus,0.0,0.0,0.0,0.0,0.0
43601,2699610,1998-08-21,,Dead Man on Campus,,,,,
43602,35786367,1952-03-04,Lt. Smith,Bugles in the Afternoon,,,,,
43608,2991978,2005-12-23,David Patrick,The Ringer,0.0,0.0,0.0,0.0,0.0
43609,2991978,2005-12-23,Steve Barker,The Ringer,43.24,1.0,-0.0,0.0,0.0
43610,2991978,2005-12-23,Gary Barker,The Ringer,8.11,0.19,0.0,0.0,0.0
43611,2991978,2005-12-23,Lynn Sheridan,The Ringer,10.81,0.25,0.4019,-0.1027,0.0
43612,2991978,2005-12-23,Thomas,The Ringer,2.7,0.06,0.0,0.0,0.0
43613,2991978,2005-12-23,Winston,The Ringer,0.0,0.0,0.0,0.0,0.0
43614,2991978,2005-12-23,Frankie,The Ringer,0.0,0.0,0.0,0.0,0.0
43615,2991978,2005-12-23,Stavi,The Ringer,10.81,0.25,0.0,0.0,0.0
43616,77744,1992-02-14,Russell Finley,Wayne's World,2.99,0.09,0.0,0.0,0.0
43617,77744,1992-02-14,Wayne Campbell,Wayne's World,34.33,1.0,0.0,-0.1779,0.0
43618,77744,1992-02-14,Garth Algar,Wayne's World,19.4,0.57,0.0,0.0,-0.4019
43619,77744,1992-02-14,Benjamin Kane,Wayne's World,13.43,0.39,0.0,0.0,0.0
43620,77744,1992-02-14,Cassandra Wong,Wayne's World,13.43,0.39,-0.4588,0.0,0.0
43621,77744,1992-02-14,Stacy,Wayne's World,1.49,0.04,0.0,0.0,-0.34
43622,77744,1992-02-14,Security guard,Wayne's World,0.0,0.0,0.0,0.0,0.34
43623,77744,1992-02-14,"Glen, Mikita's Manager",Wayne's World,0.0,0.0,0.0,0.0,0.0
43624,77744,1992-02-14,Bad Cop,Wayne's World,0.0,0.0,0.0,0.0,0.0
43625,77744,1992-02-14,Noah Vanderhoff,Wayne's World,2.99,0.09,0.0,0.0,0.4588
43626,77744,1992-02-14,Mrs. Vanderhoff,Wayne's World,0.0,0.0,0.0,0.0,0.0
43627,77744,1992-02-14,Davy,Wayne's World,0.0,0.0,0.0,0.0,0.0
43628,77744,1992-02-14,Tiny,Wayne's World,0.0,0.0,0.0,0.0,0.0
43629,77744,1992-02-14,Elyse,Wayne's World,0.0,0.0,0.0,0.0,0.0
43630,77744,1992-02-14,Alan,Wayne's World,0.0,0.0,0.0,0.0,0.0
43631,77744,1992-02-14,Officer Koharski,Wayne's World,0.0,0.0,0.0,0.0,0.0
43632,77744,1992-02-14,Terry,Wayne's World,0.0,0.0,0.0,0.0,0.0
43633,77744,1992-02-14,Announcer,Wayne's World,0.0,0.0,0.0,0.0,0.0
43634,77744,1992-02-14,T-1000,Wayne's World,0.0,0.0,0.0,0.0,0.0
43635,24717406,2010-03-18,Rodrick Heffley,Diary of a Wimpy Kid,0.94,0.02,0.0,0.0,-0.25
43636,24717406,2010-03-18,Frank,Diary of a Wimpy Kid,0.0,0.0,0.0,0.0,0.0
43637,24717406,2010-03-18,Angie,Diary of a Wimpy Kid,2.83,0.07,0.0,0.0,0.0
43638,24717406,2010-03-18,Greg Heffley,Diary of a Wimpy Kid,42.45,1.0,-0.926,0.743,-0.0772
43639,24717406,2010-03-18,Rowley,Diary of a Wimpy Kid,32.08,0.76,-0.765,0.0516,0.7184
43640,24717406,2010-03-18,Susan Heffley,Diary of a Wimpy Kid,0.0,0.0,0.0,0.0,-0.25
43641,24717406,2010-03-18,Collin,Diary of a Wimpy Kid,0.94,0.02,0.0,0.0,0.0
43642,24717406,2010-03-18,Quentin,Diary of a Wimpy Kid,0.0,0.0,0.0,0.0,0.0
43643,24717406,2010-03-18,Fregley,Diary of a Wimpy Kid,3.77,0.09,0.0,0.0,0.0
43644,24717406,2010-03-18,Coach Malone,Diary of a Wimpy Kid,0.94,0.02,0.0,0.0,0.0
43645,24717406,2010-03-18,Chirag Gupta,Diary of a Wimpy Kid,0.94,0.02,0.0,0.0,0.0
43646,5897288,2001-04-20,,Head Over Heels,,,,,
43647,5897288,2001-04-20,Jim Winston,Head Over Heels,24.39,0.62,-0.6908,0.0,0.0
43648,5897288,2001-04-20,Amanda,Head Over Heels,39.02,1.0,0.296,0.0,0.7003
43649,5897288,2001-04-20,Michael,Head Over Heels,0.0,0.0,0.0,0.0,0.0
43650,5897288,2001-04-20,,Head Over Heels,,,,,
43651,5897288,2001-04-20,,Head Over Heels,,,,,
43652,5897288,2001-04-20,,Head Over Heels,,,,,
43653,5897288,2001-04-20,Lisa,Head Over Heels,2.44,0.06,0.0,0.0,0.0
43654,24160876,1981-02-11,,Sphinx,,,,,
43655,24160876,1981-02-11,,Sphinx,,,,,
43656,1244836,1996-11-22,,Jingle All the Way,,,,,
43657,1244836,1996-11-22,Howard Langston,Jingle All the Way,38.89,1.0,0.7579,-0.6705,-0.5106
43658,1244836,1996-11-22,Myron Larabee,Jingle All the Way,14.81,0.38,0.0,0.0,0.0
43659,1244836,1996-11-22,Ted Maltin,Jingle All the Way,11.11,0.29,0.0,0.0,0.0
43660,1244836,1996-11-22,Liz Langston,Jingle All the Way,7.41,0.19,0.0,0.0,-0.4767
43661,1244836,1996-11-22,Jamie Langston,Jingle All the Way,14.81,0.38,0.0,0.4215,0.0
43662,1244836,1996-11-22,,Jingle All the Way,,,,,
43663,1244836,1996-11-22,,Jingle All the Way,,,,,
43664,1244836,1996-11-22,,Jingle All the Way,,,,,
43665,1244836,1996-11-22,,Jingle All the Way,,,,,
43666,1244836,1996-11-22,,Jingle All the Way,,,,,
43667,1244836,1996-11-22,Woman Who Flirts with Howie,Jingle All the Way,0.0,0.0,0.0,0.0,0.0
43668,24150888,2010-08-05,Molly Norton,Twelve,7.5,0.35,0.0,0.0,0.0258
43669,24150888,2010-08-05,Timmy,Twelve,2.5,0.12,0.0,0.0,0.0
43670,24150888,2010-08-05,,Twelve,,,,,
43671,24150888,2010-08-05,White Mike,Twelve,21.25,1.0,-0.3612,0.0,0.0
43672,24150888,2010-08-05,Jessica's Mother,Twelve,3.75,0.18,0.0,0.1027,0.0
43673,24150888,2010-08-05,Chris,Twelve,7.5,0.35,0.0,0.0,0.0
43674,24150888,2010-08-05,Lionel,Twelve,13.75,0.65,-0.1027,-0.8834,0.0
43675,24150888,2010-08-05,Gabby,Twelve,1.25,0.06,0.0,0.0,0.0
43676,24150888,2010-08-05,,Twelve,,,,,
43677,24150888,2010-08-05,Tobias,Twelve,8.75,0.41,-0.34,0.0,0.0
43678,24150888,2010-08-05,Jessica Brayson,Twelve,1.25,0.06,0.0,0.0,0.4939
43679,24150888,2010-08-05,Detective Dumont,Twelve,0.0,0.0,0.0,0.0,0.0
43680,24150888,2010-08-05,Claude,Twelve,7.5,0.35,0.0,0.0,0.0
43681,24150888,2010-08-05,NaNa,Twelve,0.0,0.0,0.0,0.0,0.0
43682,24150888,2010-08-05,Alyssa,Twelve,0.0,0.0,0.0,0.0,0.0
43683,24150888,2010-08-05,Layla,Twelve,0.0,0.0,0.0,0.0,0.0
43684,60293,1997-01-23,Hooper X,Chasing Amy,0.0,0.0,0.0,0.0,0.0
43685,60293,1997-01-23,Fan,Chasing Amy,0.0,0.0,0.0,0.0,0.0
43686,60293,1997-01-23,Holden McNeil,Chasing Amy,39.13,1.0,0.0,0.0516,0.0
43687,60293,1997-01-23,Collector,Chasing Amy,0.0,0.0,0.0,0.0,0.0
43688,60293,1997-01-23,Banky Edwards,Chasing Amy,8.7,0.22,0.5994,0.0,0.0
43689,60293,1997-01-23,Little Kid,Chasing Amy,0.0,0.0,0.4939,0.0,0.0
43690,60293,1997-01-23,Alyssa Jones,Chasing Amy,32.61,0.83,0.0,-0.4939,0.0
43691,60293,1997-01-23,Singer,Chasing Amy,0.0,0.0,0.0,0.0,0.0
43692,60293,1997-01-23,Jim Hicks,Chasing Amy,0.0,0.0,0.0,0.0,0.0
43693,60293,1997-01-23,Shawn Oran,Chasing Amy,0.0,0.0,0.0,0.0,0.0
43694,60293,1997-01-23,Jay,Chasing Amy,2.17,0.06,0.0,0.0,0.0
43695,60293,1997-01-23,Silent Bob,Chasing Amy,6.52,0.17,0.0,0.0,0.0
43696,60293,1997-01-23,Con Woman,Chasing Amy,0.0,0.0,0.0,0.0,0.0
43697,2554528,1986-01-31,,Youngblood,,,,,
43698,2554528,1986-01-31,Murray Chadwich,Youngblood,,,,,
43699,2554528,1986-01-31,Heaver,Youngblood,,,,,
43700,2554528,1986-01-31,Derek Sutton,Youngblood,,,,,
43701,2554528,1986-01-31,Jessie Chadwick,Youngblood,,,,,
43702,2554528,1986-01-31,Dean Youngblood,Youngblood,,,,,
43703,2554528,1986-01-31,,Youngblood,,,,,
43704,9222642,1987-10-23,,The Sicilian,,,,,
43705,9222642,1987-10-23,Pisciotta,The Sicilian,0.0,0.0,0.0,0.0,0.0
43706,9222642,1987-10-23,,The Sicilian,,,,,
43707,9222642,1987-10-23,Salvatore Giuliano,The Sicilian,50.0,1.0,-0.4588,0.0,0.0
43708,9222642,1987-10-23,Prince Borsa,The Sicilian,0.0,0.0,0.0,0.0,0.0
43709,9222642,1987-10-23,,The Sicilian,,,,,
43710,9222642,1987-10-23,,The Sicilian,,,,,
43711,9222642,1987-10-23,,The Sicilian,,,,,
43712,9222642,1987-10-23,,The Sicilian,,,,,
43713,9222642,1987-10-23,,The Sicilian,,,,,
43714,9222642,1987-10-23,,The Sicilian,,,,,
43715,4180684,1986-01-01,,Witchboard,,,,,
43716,4180684,1986-01-01,Linda Brewster,Witchboard,29.73,1.0,-0.2023,-0.7717,-0.3612
43717,4180684,1986-01-01,,Witchboard,,,,,
43718,4180684,1986-01-01,,Witchboard,,,,,
43719,6780205,1952-02-08,,Lone Star,,,,,
43720,6780205,1952-02-08,Devereaux Burke,Lone Star,23.08,0.75,0.0,0.0,0.0
43721,6780205,1952-02-08,Martha Ronda,Lone Star,15.38,0.5,0.0,0.0,0.0
43722,6780205,1952-02-08,,Lone Star,,,,,
43723,732851,2001-11-17,Admiral Donnelly,Behind Enemy Lines,0.0,0.0,0.0,0.0,0.0
43724,732851,2001-11-17,Lt. Chris Burnett,Behind Enemy Lines,44.44,1.0,-0.34,0.0,-0.25
43725,732851,2001-11-17,Admiral Leslie McMahon Reigart,Behind Enemy Lines,7.94,0.18,0.0,-0.2732,0.3182
43726,732851,2001-11-17,Stackhouse,Behind Enemy Lines,7.94,0.18,0.0,0.0,0.0
43727,732851,2001-11-17,Master Chief Tom O'Malley,Behind Enemy Lines,0.0,0.0,0.0,0.0,0.0
43728,732851,2001-11-17,Miroslav Lokar,Behind Enemy Lines,12.7,0.29,0.0,0.0,0.0
43729,732851,2001-11-17,Admiral Piquet,Behind Enemy Lines,1.59,0.04,-0.2732,0.0,0.3182
43730,732851,2001-11-17,Sasha,Behind Enemy Lines,14.29,0.32,0.0,-0.8126,0.0
43731,7682778,2007-11-09,Charlene,Fred Claus,4.17,0.15,0.0,0.0,0.0
43732,7682778,2007-11-09,Fred Claus,Fred Claus,27.78,1.0,0.2023,-0.1531,0.5859
43733,7682778,2007-11-09,Santa Claus,Fred Claus,0.0,0.0,0.0,0.0,0.0
43734,7682778,2007-11-09,Annette Claus,Fred Claus,0.0,0.0,0.0,0.0,0.0
43735,7682778,2007-11-09,Wanda,Fred Claus,5.56,0.2,0.0,0.0,0.0
43736,7682778,2007-11-09,Clyde,Fred Claus,6.94,0.25,0.0,0.0,0.0
43737,7682778,2007-11-09,Willie,Fred Claus,0.0,0.0,0.0,0.0,0.0
43738,7682778,2007-11-09,Mother Claus,Fred Claus,5.56,0.2,0.0,-0.3612,-0.0772
43739,7682778,2007-11-09,,Fred Claus,,,,,
43740,7682778,2007-11-09,Older Man Getting Parking Ticket,Fred Claus,0.0,0.0,0.0,0.0,0.0
43741,7682778,2007-11-09,Samuel 'Slam' Gibbons,Fred Claus,2.78,0.1,0.0,0.0,-0.3818
43742,5339358,1996-09-13,,The Rich Man's Wife,,,,,
43743,5339358,1996-09-13,Jake Golden,The Rich Man's Wife,10.26,0.22,0.0,-0.6597,-0.3182
43744,5339358,1996-09-13,Josie Potenza,The Rich Man's Wife,46.15,1.0,0.3182,-0.1779,0.7351
43745,5339358,1996-09-13,,The Rich Man's Wife,,,,,
43746,5339358,1996-09-13,,The Rich Man's Wife,,,,,
43747,5339358,1996-09-13,,The Rich Man's Wife,,,,,
43748,3782980,2006-05-05,,An American Haunting,,,,,
43749,3782980,2006-05-05,Lucy Bell,An American Haunting,3.45,0.07,0.0,0.0,0.0
43750,3782980,2006-05-05,,An American Haunting,,,,,
43751,3782980,2006-05-05,Betsy Bell,An American Haunting,51.72,1.0,0.0,-0.5106,0.0
43752,3782980,2006-05-05,,An American Haunting,,,,,
43753,3782980,2006-05-05,,An American Haunting,,,,,
43754,54030,2001-12-10,Rebecca Dearborn,Vanilla Sky,0.0,0.0,0.0,0.0,0.0
43755,54030,2001-12-10,David Aames,Vanilla Sky,57.89,1.0,0.0,-0.8316,0.1531
43756,54030,2001-12-10,Sofia Serrano,Vanilla Sky,2.63,0.05,0.0,0.0,0.0
43757,54030,2001-12-10,Julianna 'Julie' Gianni,Vanilla Sky,18.42,0.32,0.0,0.0,0.0
43758,54030,2001-12-10,McCabe,Vanilla Sky,0.0,0.0,0.0,0.0,0.0
43759,54030,2001-12-10,Brian Shelby,Vanilla Sky,5.26,0.09,-0.6705,0.0,-0.34
43760,54030,2001-12-10,Edmund Ventura,Vanilla Sky,0.0,0.0,0.0,0.0,0.0
43761,54030,2001-12-10,Thomas Tipp,Vanilla Sky,0.0,0.0,0.0,0.0,0.0
43762,54030,2001-12-10,Aaron,Vanilla Sky,0.0,0.0,0.0,0.0,0.0
43763,54030,2001-12-10,Colleen,Vanilla Sky,0.0,0.0,0.0,0.0,0.0
43764,54030,2001-12-10,Emma,Vanilla Sky,0.0,0.0,0.0,0.0,0.0
43765,54030,2001-12-10,Peter Brown,Vanilla Sky,0.0,0.0,0.0,0.0,0.0
43766,54030,2001-12-10,,Vanilla Sky,,,,,
43767,54030,2001-12-10,,Vanilla Sky,,,,,
43768,26279569,2010-01-23,John,Cyrus,39.53,1.0,-0.5994,-0.5859,0.0
43769,26279569,2010-01-23,Cyrus,Cyrus,32.56,0.82,-0.4588,-0.7351,0.4588
43770,26279569,2010-01-23,Molly,Cyrus,22.09,0.56,-0.2263,-0.5574,0.0
43771,26279569,2010-01-23,Jamie,Cyrus,5.81,0.15,0.0,0.0,0.0
43772,26279569,2010-01-23,Tim,Cyrus,0.0,0.0,0.0,0.0,0.0
43773,26279569,2010-01-23,Thermostat Girl,Cyrus,0.0,0.0,-0.7096,-0.1779,-0.4404
43774,26279569,2010-01-23,Lauren,Cyrus,0.0,0.0,0.0,0.0,0.0
43775,26279569,2010-01-23,Pastor,Cyrus,0.0,0.0,0.0,0.0,0.0
43776,26279569,2010-01-23,Roger,Cyrus,0.0,0.0,0.0,0.0,0.0
43777,26279569,2010-01-23,Rusty,Cyrus,0.0,0.0,0.0,0.0,0.0
43778,26279569,2010-01-23,,Cyrus,,,,,
43779,592297,2004-02-18,Matthew Kidman,The Girl Next Door,44.93,1.0,0.34,-0.3182,-0.4215
43780,592297,2004-02-18,Danielle,The Girl Next Door,23.19,0.52,0.0,0.0,0.0
43781,592297,2004-02-18,Kelly,The Girl Next Door,18.84,0.42,0.5994,0.0,0.0
43782,592297,2004-02-18,Hugo Posh,The Girl Next Door,2.9,0.06,0.0,0.0,0.0
43783,592297,2004-02-18,Eli Brooks,The Girl Next Door,5.8,0.13,0.0,0.0,0.4939
43784,592297,2004-02-18,Klitz,The Girl Next Door,0.0,0.0,0.0,0.0,0.3818
43785,592297,2004-02-18,Ferrari,The Girl Next Door,0.0,0.0,0.0,0.0,0.0
43786,592297,2004-02-18,Mr. Kidman,The Girl Next Door,0.0,0.0,0.4019,0.0,0.0
43787,592297,2004-02-18,,The Girl Next Door,,,,,
43788,592297,2004-02-18,Kellie,The Girl Next Door,0.0,0.0,0.0,0.0,0.0
43789,3182907,1995-04-21,Jim Carroll,The Basketball Diaries,77.78,1.0,0.0,0.0,0.0
43790,3182907,1995-04-21,Jim's Mother,The Basketball Diaries,0.0,0.0,-0.5106,0.0,0.0
43791,3182907,1995-04-21,Pedro,The Basketball Diaries,11.11,0.14,0.0,0.0,0.4939
43792,3182907,1995-04-21,Mickey,The Basketball Diaries,0.0,0.0,0.0,0.0,0.0
43793,3182907,1995-04-21,Swifty,The Basketball Diaries,0.0,0.0,0.0,0.0,0.0
43794,3182907,1995-04-21,Diane Moody,The Basketball Diaries,0.0,0.0,0.0,0.0,0.0
43795,3182907,1995-04-21,Bobby,The Basketball Diaries,0.0,0.0,0.0,0.0,0.0
43796,3182907,1995-04-21,Reggie,The Basketball Diaries,11.11,0.14,0.0,0.0,0.4939
43797,3182907,1995-04-21,Blinkie,The Basketball Diaries,0.0,0.0,0.0,0.0,0.0
43798,3182907,1995-04-21,Skinhead,The Basketball Diaries,0.0,0.0,-0.5106,0.0,0.0
43799,31290539,2011-01-14,Robin,Every Day,,,,,
43800,31290539,2011-01-14,Ned,Every Day,,,,,
43801,31290539,2011-01-14,Jeannie,Every Day,,,,,
43802,31290539,2011-01-14,Garrett,Every Day,,,,,
43803,31290539,2011-01-14,Ernie,Every Day,,,,,
43804,31290539,2011-01-14,Jonah,Every Day,,,,,
43805,31290539,2011-01-14,Brian,Every Day,,,,,
43806,31290539,2011-01-14,Ian,Every Day,,,,,
43807,31290539,2011-01-14,,Every Day,,,,,
43808,6584119,1952-07-17,,Carrie,,,,,
43809,6584119,1952-07-17,,Carrie,,,,,
43810,6584119,1952-07-17,Carrie Meeber,Carrie,36.67,1.0,-0.3182,-0.7184,-0.25
43811,6584119,1952-07-17,,Carrie,,,,,
43812,6584119,1952-07-17,,Carrie,,,,,
43813,6584119,1952-07-17,,Carrie,,,,,
43814,6584119,1952-07-17,,Carrie,,,,,
43815,6584119,1952-07-17,,Carrie,,,,,
43816,6584119,1952-07-17,,Carrie,,,,,
43817,6584119,1952-07-17,,Carrie,,,,,
43818,3143504,1996-12-25,,Michael,,,,,
43819,3143504,1996-12-25,Michael,Michael,37.93,1.0,0.5719,0.0,0.0
43820,3143504,1996-12-25,,Michael,,,,,
43821,3143504,1996-12-25,Frank Quinlan,Michael,20.69,0.55,0.0,0.0,0.0
43822,3143504,1996-12-25,Vartan Malt,Michael,3.45,0.09,0.0,0.0,0.0
43823,3143504,1996-12-25,Judge Esther Newberg,Michael,0.0,0.0,0.0,0.0,0.0
43824,3143504,1996-12-25,Pansy Milbank,Michael,3.45,0.09,0.0,0.0,0.0
43825,3143504,1996-12-25,Anita,Michael,0.0,0.0,0.0,0.0,0.0
43826,3143504,1996-12-25,,Michael,,,,,
43827,3143504,1996-12-25,,Michael,,,,,
43828,3143504,1996-12-25,,Michael,,,,,
43829,18250955,1956-04-06,,Jubal,,,,,
43830,18250955,1956-04-06,,Jubal,,,,,
43831,18250955,1956-04-06,,Jubal,,,,,
43832,18250955,1956-04-06,,Jubal,,,,,
43833,18250955,1956-04-06,,Jubal,,,,,
43834,18250955,1956-04-06,,Jubal,,,,,
43835,18250955,1956-04-06,,Jubal,,,,,
43836,18250955,1956-04-06,,Jubal,,,,,
43837,18250955,1956-04-06,,Jubal,,,,,
43838,18250955,1956-04-06,,Jubal,,,,,
43839,18057739,2009-07-17,Summer,(500) Days of Summer,0.0,0.0,0.0,0.0,0.0
43840,18057739,2009-07-17,Rachel,(500) Days of Summer,5.0,0.06,0.6808,0.0,0.0
43841,18057739,2009-07-17,Tom Hansen,(500) Days of Summer,90.0,1.0,0.0,0.4215,0.0
43842,18057739,2009-07-17,Paul,(500) Days of Summer,0.0,0.0,0.0,0.0,0.0
43843,18057739,2009-07-17,McKenzie,(500) Days of Summer,5.0,0.06,0.0,0.0,0.0
43844,18057739,2009-07-17,Alison,(500) Days of Summer,0.0,0.0,0.0,0.0,0.0
43845,18057739,2009-07-17,Autumn,(500) Days of Summer,0.0,0.0,0.0,0.0,0.0
43846,18057739,2009-07-17,Vance,(500) Days of Summer,0.0,0.0,0.0,0.0,0.0
43847,18057739,2009-07-17,,(500) Days of Summer,,,,,
43848,18057739,2009-07-17,McKenzie,(500) Days of Summer,5.0,0.06,0.0,0.0,0.0
43849,5439220,2007-12-25,Kelly,AVPR: Aliens vs Predator - Requiem,12.12,0.67,0.128,0.0516,-0.3612
43850,5439220,2007-12-25,Morales,AVPR: Aliens vs Predator - Requiem,3.03,0.17,0.2732,0.0,0.0
43851,5439220,2007-12-25,Ricky,AVPR: Aliens vs Predator - Requiem,18.18,1.0,0.0,-0.743,0.0
43852,5439220,2007-12-25,Molly,AVPR: Aliens vs Predator - Requiem,12.12,0.67,0.0,0.0,0.0
43853,5439220,2007-12-25,Jesse,AVPR: Aliens vs Predator - Requiem,12.12,0.67,0.0,-0.6705,0.0
43854,5439220,2007-12-25,Tim,AVPR: Aliens vs Predator - Requiem,6.06,0.33,0.0,-0.6597,0.0
43855,5439220,2007-12-25,Col. Stevens,AVPR: Aliens vs Predator - Requiem,6.06,0.33,0.0,0.0,0.0
43856,5439220,2007-12-25,Dale,AVPR: Aliens vs Predator - Requiem,15.15,0.83,-0.6908,-0.6705,0.0
43857,5439220,2007-12-25,Alien,AVPR: Aliens vs Predator - Requiem,0.0,0.0,0.0,0.0,0.0
43858,5439220,2007-12-25,Predator,AVPR: Aliens vs Predator - Requiem,0.0,0.0,-0.4019,0.0,-0.7506
43859,5439220,2007-12-25,Darcy,AVPR: Aliens vs Predator - Requiem,0.0,0.0,0.0,0.0,0.0
43860,5439220,2007-12-25,Drew,AVPR: Aliens vs Predator - Requiem,0.0,0.0,0.0,0.0,0.0
43861,8056384,1989-12-13,,Blaze,,,,,
43862,8056384,1989-12-13,,Blaze,,,,,
43863,8056384,1989-12-13,,Blaze,,,,,
43864,8056384,1989-12-13,,Blaze,,,,,
43865,8056384,1989-12-13,,Blaze,,,,,
43866,8056384,1989-12-13,,Blaze,,,,,
43867,8056384,1989-12-13,Gov. Earl K. Long,Blaze,0.0,0.0,0.0,0.0,0.0
43868,2763214,2006-03-17,Viola,She's the Man,40.43,1.0,0.0772,0.0,0.0
43869,2763214,2006-03-17,Sebastian,She's the Man,31.91,0.79,0.0,-0.4588,-0.4588
43870,2763214,2006-03-17,Duke,She's the Man,0.0,0.0,-0.0258,-0.0516,0.0
43871,2763214,2006-03-17,Olivia Lennox,She's the Man,0.0,0.0,0.0,0.4215,0.0
43872,2763214,2006-03-17,Justin,She's the Man,8.51,0.21,0.0,0.0,0.0
43873,2763214,2006-03-17,Paul,She's the Man,2.13,0.05,0.0,0.0,0.4939
43874,2763214,2006-03-17,Gold,She's the Man,0.0,0.0,0.0,0.0,0.0
43875,2763214,2006-03-17,Dinklage,She's the Man,2.13,0.05,0.0,0.0,0.0
43876,2763214,2006-03-17,Toby,She's the Man,0.0,0.0,0.0,0.0,0.0
43877,2763214,2006-03-17,Kia,She's the Man,0.0,0.0,0.0,0.0,0.0
43878,2763214,2006-03-17,Daphne,She's the Man,0.0,0.0,0.0,0.0,0.0
43879,2763214,2006-03-17,Yvonne,She's the Man,0.0,0.0,0.0,0.0,0.0
43880,23260995,1955-01-01,,Hell on Frisco Bay,,,,,
43881,23260995,1955-01-01,Steve Rollins,Hell on Frisco Bay,0.0,0.0,0.0,0.0,0.0
43882,23260995,1955-01-01,Mario's Dance Partner at Nightclub,Hell on Frisco Bay,0.0,0.0,0.0,0.0,0.0
43883,35574760,2011-09-28,Coach Hand,Touchback,0.0,0.0,0.0,0.0,0.0
43884,35574760,2011-09-28,Macy,Touchback,0.0,0.0,0.0,0.0,0.0
43885,35574760,2011-09-28,Jenny,Touchback,0.0,0.0,0.0,0.0,0.0
43886,2198940,1996-01-12,Denise,Bio-Dome,0.0,0.0,0.0,0.0,0.4019
43887,2198940,1996-01-12,,Bio-Dome,,,,,
43888,2198940,1996-01-12,,Bio-Dome,,,,,
